source,title,company,location,contract_type,sector,experience,education,salary,description,skills_raw,url,posted_date,scraped_at
emploi_ma,Brand Manager - Chef de Produit - Casablanca,N/A,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+5 et plus,N/A,"Dans le cadre du renforcement de notre équipe Marketing, nous cherchons un Brand Manager pour les responsabilités suivantes : Veille concurrentielle et analyse du marché Assurer une veille concurrentielle et analyser le comportement des consommateurs, afin de sentir les tendances du marché. Commanditer et suivre des études de marché qualitatives et quantitatives : tests consommateurs, analyse des panels consommateurs et distributeurs, études qualitatives sur les identifiants attachés à la marque, mesures de perception de la marque... Rassembler les informations liées aux produits (performances commerciales, attitudes consommateurs...) pour définir des améliorations possibles. Prévoir l’adaptation et le positionnement des produits de la marque en fonction des segments du marché et de l’analyse des résultats. Définition d’une stratégie de développement de la marque Identifier la stratégie de développement de la marque pour les années à venir en prenant en compte les différents cycles de vie des produits. Élaborer des stratégies mix par ligne de produits, des budgets et des prévisions de vente associés. Garantir la cohérence de la marque, gamme, segmentation, packaging, communication... Définir la stratégie digitale de la marque : site de marque, site de vente, site communautaire, pages ou comptes sur les réseaux sociaux, applications mobiles, ... Assurer le bon positionnement et la cohérence des marques de l’entreprise. Élaborer des stratégies d’e-influence et de e-réputation avec le social media manager. Gérer l’architecture de la marque et ses déclinaisons. Mise en œuvre d’actions de marketing Communiquer sur la marque via des campagnes de communication multi canaux (digitaux dont Facebook, twitter et Instagram, radio, télévision, affichage...) en veillant à rester en cohérence avec la stratégie média globale du groupe. Coordonner l’implantation de la stratégie de marque on et off-line dans les campagnes publicitaires. Développer des partenariats (médias, annonceurs, distributeurs...) permettant d’accroître les ventes ou la notoriété de la marque. Travailler sur l’identité visuelle et graphique des marques et notamment les logos on et off-line et optimiser la communication sur la marque. Élaborer les plans de lancement et suivre le développement de nouveaux produits en étant l’interface et le coordinateur des services concernés. Soutenir et animer le réseau de vente et de distribution des produits. Négocier et coordonner les actions de marketing opérationnel auprès des partenaires et clients. Développer et piloter le storytelling de la marque. Assurer la conformité des communications de la marque aux réglementations en vigueur. Organisation d’évènements Assurer la planification et la coordination des événements de marque, y compris les conférences, les évènements promotionnels. Développer des concepts créatifs pour les événements afin de renforcer la notoriété de la marque et l’engagement des consommateurs. Collaborer avec des prestataires externes, tels que les agences événementielles, les traiteurs, les fournisseurs de matériel et les lieux de réception, pour garantir le bon déroulement des événements. Gestion du budget des événements y compris l’estimation des coûts, le suivi des dépenses et la négociation des contrats. Gestion du budget et suivi des indicateurs Suivre le chiffre d’affaires par segment. Gérer les budgets sur l’ensemble des éléments du mix marketing. Suivre et évaluer les résultats (KPI) Exploiter les données et insights consommateurs.",Communication - E-Réputation - Marketing - Marketing Opérationnel - Médias - Mix Marketing - Positionnement,https://www.emploi.ma/offre-emploi-maroc/brand-manager-chef-produit-casablanca-9262548,2026-04-17,2026-04-19T22:52:55.977906
emploi_ma,Juriste Confirmé(e) / Responsable Juridique - Casablanca,CABINET AVOCATS,Casablanca-Mohammedia,Contentieux - Droit - Droit des Contrats - Droit des Sociétés - Droit Social - Recouvrement de Créances,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,Bac+5 et plus,Salaire à discuter en fonction du profil.,"Cabinet d'avocats d'affaires français recherche pour son bureau à Casablanca un(e) Juriste Confirmé(e) / Responsable Juridique. Missions : Vous interviendrez, sur des dossiers variés en conseil et en contentieux, selon votre profil, en droit des sociétés, droit des contrats, droit social ou en contentieux commercial, en lien direct avec les avocats du cabinet : 1. Conseil en droit des affaires (activité principale) Droit des sociétés Conseil juridique courant auprès des clients en matière de droit des sociétés. Rédaction et revue de documents sociaux : statuts, procès-verbaux d’assemblées générales et de conseils, pactes d’associés, conventions intra-groupe. Accompagnement des opérations juridiques courantes : constitution de sociétés, modifications statutaires, approbation des comptes, restructurations simples. Suivi des formalités juridiques et coordination avec les intervenants locaux. Droit des contrats Rédaction, analyse et négociation de contrats commerciaux. Revue et sécurisation juridique des engagements contractuels des clients. Conseil stratégique dans la structuration contractuelle des opérations. Identification et gestion des risques contractuels. Droit social Conseil aux clients en matière de droit du travail marocain. Assistance dans : la gestion des relations individuelles et collectives de travail, la rédaction de contrats de travail et d’avenants, les procédures disciplinaires ou de rupture du contrat de travail. Accompagnement des clients dans la prévention des risques sociaux. 2. Assistance précontentieuse (activité secondaire) Rédaction de mises en demeure. Assistance dans les démarches de recouvrement de créances. Participation aux démarches de résolution amiable des litiges. Analyse des situations conflictuelles et préparation de la stratégie juridique. 3. Assistance en matière contentieuse (activité secondaire) Collecte et analyse des informations auprès des clients et interlocuteurs concernés. Préparation de premiers projets d’actes de procédure, notamment : requêtes, assignations, projets de conclusions. Coordination avec les avocats et conseils externes en charge du contentieux. Suivi des procédures et reporting régulier aux clients sur l’avancement des dossiers. 4. Encadrement et coordination Dans le cadre de ses fonctions, le Juriste confirmé / Responsable juridique pourra être amené à encadrer et superviser un ou plusieurs juristes. À ce titre, elle aura notamment pour missions de : organiser et répartir le travail au sein de l’équipe juridique ; superviser la préparation et le traitement des dossiers par les juristes placés sous sa responsabilité ; assurer la qualité et la cohérence des analyses et des productions juridiques ; coordonner le suivi opérationnel des dossiers et veiller au respect des délais ; structurer et superviser le reporting régulier sur l’avancement des dossiers, tant auprès des supérieurs hiérarchiques que des clients ; et contribuer à la montée en compétence et à l’accompagnement des juristes de l’équipe.",N/A,https://www.emploi.ma/offre-emploi-maroc/juriste-confirmee-responsable-juridique-casablanca-9274133,2026-04-17,2026-04-19T22:53:04.759349
emploi_ma,Responsable Études Techniques Courants Forts - Casablanca,B2I,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Bac+5 et plus,15 000 - 20 000 DH,"Qui sommes-nous ? Acteur reconnu dans le domaine du génie électrique, nous intervenons sur des projets tertiaires d’envergure en France. Notre engagement : l’excellence technique au service de la qualité d’exécution. Nous intervenons principalement sur des projets sous processus BIM.Dans le cadre de notre développement, nous recherchons un Responsable Études Techniques en Études Exécution CFO/CFA/SSI pour renforcer notre pôle ingénierie. Votre mission Rattaché(e) au Responsable du Bureau d’Études, vous prenez en charge la gestion complète des études d’exécution sur des projets tertiaires complexes (bureaux, hôpitaux, équipements publics, etc.). À ce titre, vos principales responsabilités seront : Piloter et coordonner une équipe d’ingénieurs, projeteurs et dessinateurs, Être garant de la production et de la qualité technique des documents critiques : plans d’exécution, schémas, synoptiques, notes de calculs, DOE… Participer activement à la production, notamment sur les éléments stratégiques Assurer l’interface technique et l’organisation auprès du Chef de Projet de notre BET en France, Veiller au respect des délais, budgets et exigences contractuelles Participer à la montée en compétence de vos équipes, vous êtes un véritable « capitaine » pour les collaborateurs qui vous sont confiés.",AUTOCAD - BIM - CANECO BT - DIALUX - Électrotechnique - Génie Électrique - REVIT,https://www.emploi.ma/offre-emploi-maroc/responsable-etudes-techniques-courants-forts-casablanca-9279787,2026-04-17,2026-04-19T22:53:14.646969
emploi_ma,Chargé(e) Export - Casablanca,INGELEC,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans,Bac+3,N/A,"Rejoignez une entreprise dynamique dans le secteur de l' électricité en tant que Chargée Export , basé(e) à Casablanca . C'est une opportunité unique de contribuer activement au développement international de nos activités. Votre mission principale sera de développer et gérer notre portefeuille clients à l'international . Vous serez le pilier de notre stratégie d'exportation , en assurant la croissance de nos ventes sur les marchés étrangers et en renforçant notre présence globale. Au quotidien, vos responsabilités incluront : Gérer et suivre les dossiers export de A à Z Préparer les documents d’expédition : Factures commerciales Listes de colisage (packing list) Certificats d’origine Documents douaniers Assurer la coordination avec les transitaires, transporteurs et douanes Organiser les expéditions internationales (maritime, aérien ou routier) Suivre les délais de livraison et gérer les éventuels litiges logistiques Vérifier la conformité des documents avec les exigences des pays importateurs Gérer les crédits documentaires (lettres de crédit) et autres moyens de paiement internationaux Assurer le suivi des paiements clients en lien avec le service financier Mettre à jour les bases de données et les tableaux de suivi export Être l’interface entre les différents services internes (production, logistique, finance) Assurer une veille réglementaire sur les procédures douanières et les règles d’exportation",CRM - Négociation - Techniques de Vente - Vente,https://www.emploi.ma/offre-emploi-maroc/chargee-export-casablanca-9291302,2026-04-17,2026-04-19T22:53:25.155571
emploi_ma,Superviseur Projets Stations - Mohammedia avec Déplacements Fréquents,N/A,Casablanca-Mohammedia,CDI,Très bonnes connaissance technique du secteur génie civil.,Expérience entre 2 ans et 5 ans,Bac+2 & Bac+3,N/A,"Entreprise spécialisée dans la distribution des produits pétroliers, en plein développement de ses activités, recherche un Superviseur Projets Stations. Vous avez en charge les projets de construction et de rénovation du réseau des stations services, points de ventes et centres d’intérêt de l'entreprise depuis les phases de conception, de budgétisation, d’autorisation, de planification et de construction jusqu’à la mise en service. Vous aurez également pour missions : la Réalisation des projets conformément aux besoins spécifiés par le client interne tout en respectant les procédures et standards «  normes, réglementations en vigueur, respect des aspects et contraintes liées à la sécurité, qualité, coût et délai ». les contrats et commandes avec les prestataires, fournisseurs et entreprises de travaux. l’optimisation des coûts liés à la réalisation des projets. la conformité des prestations, fournitures et travaux par rapport aux contrats et commandes. la réalisation et l’exécution de toutes les démarches en vue de l’obtention des diverses autorisations administratives. la supervision, l’organisation et le suivi des travaux de construction, de rénovation et d’installation des équipements en respect total des cahiers de charges approuvés. la Coordination avec les divers intervenants dans les dites constructions en vue d’optimiser les délais de réalisations ; le contrôle des diverses situations d’avancement des travaux et l’approbation des décomptes des travaux.",Construction - Rénovation,https://www.emploi.ma/offre-emploi-maroc/superviseur-projets-stations-mohammedia-avec-deplacements-frequents-9301519,2026-04-17,2026-04-19T22:53:33.449144
emploi_ma,"Directeur Projet (Construction des Hôpitaux) - Expatriation Algérie - Zeralda, Sadi Abdellah",AFRICAWORK,International,CDI,Secteur d´activité,Expérience > 10 ans,"Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous recrutons pour l'un de nos clients, une entreprise de consulting en construction et développement, Un Directeur Projet ( Construction des Hôpitaux) . Responsabilités : Animer les réunions de suivi d'avancement sur site et rendre compte à la direction à Doha (Qatar). Garantir le respect du calendrier du projet par une analyse régulière de l'avancement des travaux des entreprises par rapport au planning, incluant des rapports hebdomadaires et mensuels. En étroite collaboration avec le consultant en supervision, vous serez en charge de : Gestion de l'intégration du projet Gestion du périmètre du projet Gestion des délais Gestion des coûts Gestion des ressources humaines Gestion de la qualité Gestion de la communication Gestion des risques",Gestion - Management,https://www.emploi.ma/offre-emploi-maroc/directeur-projet-construction-hopitaux-expatriation-algerie-zeralda-sadi-abdellah,2026-04-17,2026-04-19T22:53:42.487247
emploi_ma,Gestionnaire Assurance Automobile (H/F) - Casablanca,TECTRA CASA TERTIAIRE – RECRUTEMENT,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans et plus,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Entre 4 000 et 6 000 MAD,TECTRA recrute un(e) Gestionnaire Assurance Automobile pour le compte de son client basé à Casablanca. Missions principales : Gestion d’un portefeuille clients existant Suivi des dossiers sinistres (maladie et accidents de travail) Gestion des contrats flotte automobile Traitement et suivi des demandes clients Mise à jour des dossiers et suivi administratif Conditions : Contrat : CDI Salaire : Entre 4 000 et 6 000 MAD Horaires : Continu (fin de journée à 17h) Avantages : Mutuelle Formation continue assurée,Assistanat - Dossiers - Secrétariat - Suivi Administratif - Suivi des Dossiers,https://www.emploi.ma/offre-emploi-maroc/gestionnaire-assurance-automobile-hf-casablanca-9316589,2026-04-17,2026-04-19T22:53:51.499609
emploi_ma,Magasiner Dépôt H/F - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Pour l'un de ces clients opérant dans la grande distribution , TECTRA recrute des Magasiniers Dépôt H/F. Missions principales Réception des marchandises Réceptionner les livraisons Vérifier la conformité des produits (quantité, qualité, état) Signaler toute anomalie (produits manquants ou endommagés) Gestion des stocks Assurer le rangement des produits selon les procédures Effectuer les inventaires périodiques Suivre les entrées et sorties de stock Maintenir un stock organisé et à jour Préparation des commandes Préparer les commandes internes ou clients Emballer et étiqueter les produits Assurer la disponibilité des articles en magasin Organisation du magasin Maintenir la propreté et l’ordre du dépôt Respecter les règles de sécurité et de stockage Optimiser l’espace de stockage",Comptabilité - Finance - Gestion,https://www.emploi.ma/offre-emploi-maroc/magasiner-depot-hf-casablanca-9316603,2026-04-17,2026-04-19T22:54:00.478666
emploi_ma,Chauffeur Permis C - Nouaceur,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Pour l'un de ces clients opérant dans la grande distribution,TECTRA recrute des Chauffeurs Permis C . Missions principales Conduite et Livraison : Transporter des marchandises (courte ou longue distance) en respectant les délais et les consignes de sécurité. Gestion du chargement : Superviser ou effectuer le chargement/déchargement, ainsi que l'arrimage des marchandises. Entretien du véhicule : Veiller au bon état du camion (niveaux, pneus, nettoyage) et signaler les pannes. Documents de bord : Assurer la mise à jour du carnet de bord et des documents de transport.",Chargement - Déchargement - Transport,https://www.emploi.ma/offre-emploi-maroc/chauffeur-permis-c-nouaceur-9316621,2026-04-17,2026-04-19T22:54:08.985435
emploi_ma,Commercial Senior – Logistique - Casablanca,ELITE INTERIM MAROC,Casablanca-Mohammedia,"CDI, CDD, Intérim & Freelance",Secteur d´activité,Expérience entre 2 ans et 5 ans et plus,"Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous sommes à la recherche d'un Commercial Senior – Logistique. Missions : Développer et structurer le département commercial de notre entreprise logistique au Maroc, en assurant la croissance du portefeuille clients et en renforçant notre présence sur le marché, notamment dans le domaine des ISO TANKS.",Négociation - Transport - Transport International - Vente,https://www.emploi.ma/offre-emploi-maroc/commercial-senior-logistique-casablanca-9316622,2026-04-17,2026-04-19T22:54:18.205699
emploi_ma,Peintre Automobile (Carrossier Peintre) - Kénitra,TECTRA,Rabat-Salé-Kénitra,Intérim,Secteur d´activité,Débutant < 2 ans,Qualification avant bac,N/A,"TECTRA recrute, pour le compte de l’un de ses clients opérant dans le secteur automobile, des Peintres Automobiles . Missions Principales : Préparer les surfaces (ponçage, masticage, nettoyage) Appliquer la peinture au pistolet en respectant les procédures Réaliser les finitions et retouches Contrôler la qualité des travaux effectués Respecter les consignes de sécurité",Maintenance - Production - Qualité,https://www.emploi.ma/offre-emploi-maroc/peintre-automobile-carrossier-peintre-kenitra-9316626,2026-04-17,2026-04-19T22:54:26.308850
emploi_ma,Assistante Achat Anglophone - Mohammedia,TECTRA,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+3,5 000 - 6 000 DH,Tectra recrute une Assistante Achats Anglophone pour son client en maritime sur Mohammedia . Vous aurez pour missions : Réception et traitement de factures Traitement de devis et bons de commande Saisie des écritures comptables Rapprochement bancaire Service achats - Contrat : CDI + AVANTAGES SOCIAUX - Rémunération : selon le profil,N/A,https://www.emploi.ma/offre-emploi-maroc/assistante-achat-anglophone-mohammedia-9316711,2026-04-17,2026-04-19T22:54:33.803205
emploi_ma,Chargé Ressource Humaines Junior en Intérim (H/F) - Casablanca Sidi Maarouf,DEKRA SERVICES,Casablanca-Mohammedia,Intérim,Secteur d´activité,Débutant < 2 ans,Bac+4 & Bac+5 et plus,5 000 - 6 000 DH,"Nous cherchons dans le cadre de l’intérim, Un(e) Chargé Ressource Humaines Junior en Intérim (H/F) pour le compte d’une multinationale, un opérateur industriel de renom et leader dans son domaine d’activité. Vous êtes en charge de : Gestion des demandes de recrutements des différents services Gérer les congés payés, absences, maladie etc., Assurer le suivi du tableau de bord des présences, Remplir les bordereaux de charges sociales, Procéder aux déclarations auprès des organismes sociaux, CNSS, CIMR…Etc. Suivre les dossiers maladie, mutuelle et prévoyance,",Administration du Personnel - Formation - Gestion RH,https://www.emploi.ma/offre-emploi-maroc/charge-ressource-humaines-junior-interim-hf-casablanca-sidi-maarouf-9316771,2026-04-17,2026-04-19T22:54:42.147475
emploi_ma,Commis Cuisine et Pâtisserie - Nouaceur,TECTRA CASA BOURGOGNE – RECRUTEMENT,Casablanca-Mohammedia,Intérim,Secteur d´activité,Débutant < 2 ans et plus,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Pour l'un de nous clients opérant dans la restauration collective, TECTRA recrute des Commis Cuisine et Pâtisserie en intérim Mission principales assiste le chef en préparant les ingrédients, réalisant des préparations de base (fonds, sauces, pâtes) et assurant la propreté du poste selon les normes HACCP. Il effectue la mise en place, le nettoyage, et le dressage des plats, exigeant rigueur, endurance et passion Préparation (Mise en place) : Laver, éplucher, découper les légumes/fruits, peser et préparer les ingrédients. Production : Réaliser des préparations culinaires simples, pâtisseries, fonçage de tartes, et crèmes. Entretien : Nettoyer le matériel, le plan de travail et les locaux (HACCP). Soutien : Assister le chef de partie dans le dressage et l'envoi des plats.",Hygiène - Maintenance - Production - Qualité - Sécurité Alimentaire,https://www.emploi.ma/offre-emploi-maroc/commis-cuisine-patisserie-nouaceur-9316825,2026-04-17,2026-04-19T22:54:50.706879
emploi_ma,Chargé de Back Office Recouvrement et Trésorerie (H/F) - Casablanca,DEKRA SERVICES,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,"Bac+3, Bac+4 & Bac+5 et plus",5 000 - 6 000 DH,"Nous cherchons dans le cadre de l’intérim, un(e) Chargé de Back Office Recouvrement et Trésorerie (H/F) pour le compte d’un groupe international, leader mondial dans la Commercialisation et assemblage de camions, autocars, autobus et Importation d'engins de travaux publics, sis au quartier industriel Ahl Loghlam. Vous serez en charge de : Recouvrement : Effectuer les relances écrites et téléphoniques, assurer le suivi des dossiers clients et mettre à jour les outils de gestion Effectuer les relances écrites et téléphoniques, assurer le suivi des dossiers clients et mettre à jour les outils de gestion Gestion des impayés : Suivi des dossiers de recouvrement de l'ouverture à la clôture, relances par courrier ou courriel. Lettrage des comptes clients, réconciliation des paiements et régularisation des comptes. Envoi des relevés clients Suivi et reporting : Gestion des demandes d’augmentation temporaire et de blocage des comptes clients sur CREDIT PORTAL. Analyse de la balance âgée, suivi des encaissements et reporting. Procédures contentieuses : Préparation des dossiers pour le recouvrement judiciaire ou la transmission aux cabinets spécialisés. Back office Trésorerie: Scannérisations des chèques et effets Suivi du portefeuille des effets Suivi quotidien des positions bancaires, équilibrage des comptes Gestion des encaissements/ décaissements Assurer le règlement/livraison des transactions, initier les virements et gérer les positions cash Effectuer les rapprochements bancaires, analyser les suspens comptables et justifier les écarts Produire les états de position de trésorerie, les prévisions de liquidité et les rapports d'incidents.",Comptabilité - Finance - Gestion - Gestion des Encaissements - Gestion des Impayés - Recouvrement - Trésorerie,https://www.emploi.ma/offre-emploi-maroc/charge-back-office-recouvrement-tresorerie-hf-casablanca-9317205,2026-04-17,2026-04-19T22:54:59.903782
emploi_ma,Comptable Junior – Comptabilité Clients (H/F) - Casablanca,SDK WOOD,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans,"Bac+3, Bac+4 & Bac+5 et plus",N/A,"Dans le cadre du renforcement de notre équipe financière, nous recherchons un(e) Comptable Junior spécialisé(e) en comptabilité clients. Votre rôle : Vous intervenez au cœur du suivi du chiffre d’affaires et de la gestion client, avec un impact direct sur la fiabilité des comptes et le cash de l’entreprise. Vos principales missions : Suivi, lettrage et analyse des comptes clients Saisie et contrôle des encaissements Relances clients en coordination avec le recouvrement Gestion des factures et traitement des litiges Contribution aux clôtures mensuelles Poste basé à Ain chock , boulevard Mohamed 6",Comptabilité Générale - Gestion des Factures - Recouvrement,https://www.emploi.ma/offre-emploi-maroc/comptable-junior-comptabilite-clients-hf-casablanca-9317600,2026-04-17,2026-04-19T22:55:08.943035
emploi_ma,Agent de Méthodes - Mohammedia,BRIQUETERIE JBEL ANNOUR,Casablanca-Mohammedia,CDI,Secteur d´activité,Débutant < 2 ans et plus,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",N/A,"Nous sommes à la recherche des Agents de Méthodes. L’Agent de Méthodes joue un rôle clé dans l’amélioration continue des processus de production et l’optimisation des ressources industrielles. Il/elle est responsable de l’analyse des méthodes de travail, de l’élaboration des documents techniques et de la mise en œuvre des solutions visant à garantir l’efficacité, la qualité et la rentabilité de la production.",N/A,https://www.emploi.ma/offre-emploi-maroc/agent-methodes-mohammedia-9265523,2026-04-17,2026-04-19T22:55:17.786289
emploi_ma,Archiviste - Casablanca,DEKRA SERVICES,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+3,N/A,"Notre client, une grande multinationale industrielle basée à Sidi Maarouf, cherche dans le cadre de l’intérim un Archiviste.",Assistanat - NET - Secrétariat,https://www.emploi.ma/offre-emploi-maroc/archiviste-casablanca-9329682,2026-04-16,2026-04-19T22:55:26.816557
emploi_ma,Agent de Maintenance - Bouznika,TECTRA,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+2,à discuter,"Nous recherchons des Agents de Maintenance sur la région de Bouznika pour rejoindre notre équipe. Ce poste implique la réalisation d'opérations de maintenance préventive et corrective sur des équipements industriels, ainsi que le suivi des performances techniques pour assurer une production fluide et efficace. Le poste nécessite également une intervention rapide en cas de panne ou de dysfonctionnement, tout en respectant les normes de sécurité en vigueur.",Électromécanique - Fluide - Maintenance - Maintenance Préventive - Production - Qualité,https://www.emploi.ma/offre-emploi-maroc/agent-maintenance-bouznika-9329666,2026-04-16,2026-04-19T22:55:34.356810
emploi_ma,Business Developer – Data Center en CDD (H/F)  - Casablanca Sidi Maarouf,DEKRA SERVICES,Casablanca-Mohammedia,CDD,Secteur d´activité,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Bac+5 et plus,N/A,"Notre client, opérateur international dans le domaine des télécommunications et leader mondial de son secteur, cherche dans le cadre du développement de ses activités dans le domaine des Data Centers, un(e) Business Developer spécialisé(e) dans les solutions d’infrastructures critiques dans le cadre d'un CDD. Vous jouerez un rôle clé dans l’expansion de notre présence sur le marché marocain des Data Centers, en développant de nouvelles opportunités commerciales et en renforçant notre réseau de partenaires. Vos missions principales : Développer de nouveaux clients dans le domaine des infrastructures de Data Centers (DCF) Promouvoir les solutions proposées (UPS, refroidissement de précision, Modular DC, DCIM, etc.) Identifier et recruter de nouveaux partenaires commerciaux Entretenir et développer les relations avec les distributeurs, partenaires et clients existants Participer activement à la stratégie commerciale et à la croissance du business",Négociation - Stratégie Commerciale - Vente,https://www.emploi.ma/offre-emploi-maroc/business-developer-data-center-cdd-hf-casablanca-sidi-maarouf-9329639,2026-04-16,2026-04-19T22:55:44.116141
emploi_ma,Comptable - Casablanca,TECTRA,Casablanca-Mohammedia,CDI,Secteur d´activité,Expérience entre 2 ans et 5 ans,Bac+2,6 000 - 8 000 DH,Tectra recrute pour son client sur Casablanca une Comptable en CDI . Vous aurez pour missions : Saisie des écritures comptables Facturation Rapprochement bancaire Gestion de trésorerie - Contrat : CDI - Rémunération : 6000 dh net,Comptabilité - Écritures Comptables - Facturation - Finance - Gestion - Rapprochement Bancaire - Trésorerie,https://www.emploi.ma/offre-emploi-maroc/comptable-casablanca-9329602,2026-04-16,2026-04-19T22:55:52.576519
emploi_ma,Peintre Bâtiment - Mohammedia,TECTRA,Casablanca-Mohammedia,Intérim,Secteur d´activité,Expérience entre 2 ans et 5 ans,Qualification avant bac,4000 dh net,Tectra recrute un Peintre Bâtiment pour son client en pétrochimie sur Mohammedia . Contrat : intérim+avantages sociaux Rémunération : 4000 dh net Transport et cantine assurés,Maintenance - Production - Qualité,https://www.emploi.ma/offre-emploi-maroc/peintre-batiment-mohammedia-9329576,2026-04-16,2026-04-19T22:56:01.095291
